variable,permutation,dropout_loss,label,Year
Accumulated_degree_Days,6,7651.38590761721,Other,2019
B1_mean,6,8054.44683712203,Remote Sensing,2019
B2_mean,6,7897.62585829667,Remote Sensing,2019
B3_mean,6,8174.10385592877,Remote Sensing,2019
B4_mean,6,7756.69120643751,Remote Sensing,2019
B5_mean,6,8271.33309792591,Remote Sensing,2019
B6_mean,6,7975.44511824356,Remote Sensing,2019
B7_mean,6,7880.52902231772,Remote Sensing,2019
B8_mean,6,8022.10022007919,Remote Sensing,2019
B8A_mean,6,7964.02068966778,Remote Sensing,2019
B9_mean,6,8360.73676413389,Remote Sensing,2019
B10_mean,6,7875.95028794772,Remote Sensing,2019
B11_mean,6,7799.76290221645,Remote Sensing,2019
B12_mean,6,7821.9397432539,Remote Sensing,2019
EVI,6,8118.7696098478,Remote Sensing,2019
GNDVI,6,8006.04329382122,Remote Sensing,2019
NDVI,6,8265.28484510108,Remote Sensing,2019
VarietyCRIMSON,7,8017.62829128806,Other,2019
VarietyINIAGRAPEONE,7,8005.387754195,Other,2019
VarietySABLE,7,7671.34599663058,Other,2019
VarietyTHOMPSON,7,7805.56952272919,Other,2019
VarietyTIMCO,7,8156.97257100541,Other,2019
FieldCRIMSON..99.00,7,7779.67288587892,Other,2019
FieldCRIMSON.04,7,7682.41005941999,Other,2019
FieldINIAGRAPE.ONE.14,7,7731.01969595054,Other,2019
FieldINIAGRAPE.ONE.15,7,7762.55239225148,Other,2019
FieldSABLE.14,7,7691.12392063823,Other,2019
FieldSABLE.16,7,7865.64963238321,Other,2019
FieldTHOMPSON.00,7,7656.36452957334,Other,2019
FieldTHOMPSON.07,7,7696.49475685978,Other,2019
FieldTHOMPSON.08,7,7667.90199770624,Other,2019
FieldTHOMPSON.96,7,7666.79446751723,Other,2019
FieldTIMCO.14.CR,7,8096.26084979421,Other,2019
Area_He,7,7828.77369169915,Other,2019
Average_Temp,7,7651.38590761721,Other,2019
Max_Temp,7,7651.38590761721,Other,2019
Min_Temp,7,7651.38590761721,Other,2019
Average_Hum,7,7651.38590761721,Other,2019
Average_Evapotranspiration,7,7651.38590761721,Other,2019
Accumulated_degree_Days,7,7651.38590761721,Other,2019
B1_mean,7,8372.96481342447,Remote Sensing,2019
B2_mean,7,8099.19530050882,Remote Sensing,2019
B3_mean,7,8212.06360925492,Remote Sensing,2019
B4_mean,7,7822.48943833764,Remote Sensing,2019
B5_mean,7,8160.3721840319,Remote Sensing,2019
B6_mean,7,7920.02188953662,Remote Sensing,2019
B7_mean,7,7797.91538132007,Remote Sensing,2019
B8_mean,7,8176.49884819871,Remote Sensing,2019
B8A_mean,7,7915.9398092851,Remote Sensing,2019
B9_mean,7,7879.62360949814,Remote Sensing,2019
B10_mean,7,7974.06008154381,Remote Sensing,2019
B11_mean,7,7849.74477515596,Remote Sensing,2019
B12_mean,7,7766.70741318302,Remote Sensing,2019
EVI,7,8177.23121549391,Remote Sensing,2019
GNDVI,7,8209.72843495221,Remote Sensing,2019
NDVI,7,8374.12342593367,Remote Sensing,2019
VarietyCRIMSON,8,7797.72707881732,Other,2019
VarietyINIAGRAPEONE,8,8068.68931309248,Other,2019
VarietySABLE,8,7689.67320848978,Other,2019
VarietyTHOMPSON,8,7790.54998482446,Other,2019
VarietyTIMCO,8,8120.816105387,Other,2019
FieldCRIMSON..99.00,8,7674.94467203024,Other,2019
FieldCRIMSON.04,8,7670.23656676549,Other,2019
FieldINIAGRAPE.ONE.14,8,7731.54130265344,Other,2019
FieldINIAGRAPE.ONE.15,8,7735.48208522558,Other,2019
FieldSABLE.14,8,7774.98493059076,Other,2019
FieldSABLE.16,8,7680.26447861006,Other,2019
FieldTHOMPSON.00,8,7651.38590761721,Other,2019
FieldTHOMPSON.07,8,7696.49475685978,Other,2019
FieldTHOMPSON.08,8,7670.42231153637,Other,2019
FieldTHOMPSON.96,8,7651.38590761721,Other,2019
FieldTIMCO.14.CR,8,8078.15283521781,Other,2019
Area_He,8,7819.02680475739,Other,2019
Average_Temp,8,7651.38590761721,Other,2019
Max_Temp,8,7651.38590761721,Other,2019
Min_Temp,8,7651.38590761721,Other,2019
Average_Hum,8,7651.38590761721,Other,2019
Average_Evapotranspiration,8,7651.38590761721,Other,2019
Accumulated_degree_Days,8,7651.38590761721,Other,2019
B1_mean,8,7813.96796233332,Remote Sensing,2019
B2_mean,8,7846.79777250173,Remote Sensing,2019
B3_mean,8,7796.02705720935,Remote Sensing,2019
B4_mean,8,7795.72249245984,Remote Sensing,2019
B5_mean,8,8305.96965675133,Remote Sensing,2019
B6_mean,8,7962.13212893413,Remote Sensing,2019
B7_mean,8,7769.04103070202,Remote Sensing,2019
B8_mean,8,7953.29992476054,Remote Sensing,2019
B8A_mean,8,7931.48884264389,Remote Sensing,2019
B9_mean,8,7867.71735589692,Remote Sensing,2019
B10_mean,8,7866.09487842438,Remote Sensing,2019
B11_mean,8,7958.26007565747,Remote Sensing,2019
B12_mean,8,7771.2191395685,Remote Sensing,2019
EVI,8,8013.01875829971,Remote Sensing,2019
GNDVI,8,8336.70950046669,Remote Sensing,2019
NDVI,8,8268.73527799173,Remote Sensing,2019
VarietyCRIMSON,9,8014.26447440877,Other,2019
VarietyINIAGRAPEONE,9,8067.80742244681,Other,2019
VarietySABLE,9,7668.68115105565,Other,2019
VarietyTHOMPSON,9,7687.90024721802,Other,2019
VarietyTIMCO,9,8113.39917886937,Other,2019
FieldCRIMSON..99.00,9,7667.33375036996,Other,2019
FieldCRIMSON.04,9,7859.86354616474,Other,2019
FieldINIAGRAPE.ONE.14,9,7651.38590761721,Other,2019
FieldINIAGRAPE.ONE.15,9,7905.29084507614,Other,2019
FieldSABLE.14,9,7682.18480004708,Other,2019
FieldSABLE.16,9,7669.730620543,Other,2019
FieldTHOMPSON.00,9,7651.26213741903,Other,2019
FieldTHOMPSON.07,9,7647.19894519161,Other,2019
FieldTHOMPSON.08,9,7666.11595717466,Other,2019
FieldTHOMPSON.96,9,7644.01218440127,Other,2019
FieldTIMCO.14.CR,9,8101.35610150615,Other,2019
Area_He,9,8092.33961941162,Other,2019
Average_Temp,9,7651.38590761721,Other,2019
Max_Temp,9,7651.38590761721,Other,2019
Min_Temp,9,7651.38590761721,Other,2019
Average_Hum,9,7651.38590761721,Other,2019
Average_Evapotranspiration,9,7651.38590761721,Other,2019
Accumulated_degree_Days,9,7651.38590761721,Other,2019
B1_mean,9,7822.01866941089,Remote Sensing,2019
B2_mean,9,8196.90466300259,Remote Sensing,2019
B3_mean,9,7912.75449241383,Remote Sensing,2019
B4_mean,9,8278.43353033037,Remote Sensing,2019
B5_mean,9,7985.54753642652,Remote Sensing,2019
B6_mean,9,7947.91005211821,Remote Sensing,2019
B7_mean,9,7893.04924145555,Remote Sensing,2019
B8_mean,9,8136.11188486469,Remote Sensing,2019
B8A_mean,9,7939.88866841612,Remote Sensing,2019
B9_mean,9,8322.74687028653,Remote Sensing,2019
B10_mean,9,7847.46152843851,Remote Sensing,2019
B11_mean,9,7873.53719892247,Remote Sensing,2019
B12_mean,9,7781.55419573372,Remote Sensing,2019
EVI,9,7754.19461803984,Remote Sensing,2019
GNDVI,9,8244.83399730294,Remote Sensing,2019
NDVI,9,8415.98175572309,Remote Sensing,2019
VarietyCRIMSON,10,7925.08064142601,Other,2019
VarietyINIAGRAPEONE,10,7820.63891298238,Other,2019
VarietySABLE,10,7667.72730554339,Other,2019
VarietyTHOMPSON,10,8013.71840674036,Other,2019
VarietyTIMCO,10,8128.00883962944,Other,2019
FieldCRIMSON..99.00,10,7664.15809381385,Other,2019
FieldCRIMSON.04,10,7665.59239847317,Other,2019
FieldINIAGRAPE.ONE.14,10,7945.30066227329,Other,2019
FieldINIAGRAPE.ONE.15,10,7699.15073872805,Other,2019
FieldSABLE.14,10,7680.17835799374,Other,2019
FieldSABLE.16,10,7602.58613569205,Other,2019
FieldTHOMPSON.00,10,7651.38590761721,Other,2019
FieldTHOMPSON.07,10,7644.05939636324,Other,2019
FieldTHOMPSON.08,10,7667.96017978335,Other,2019
FieldTHOMPSON.96,10,7666.79446751723,Other,2019
FieldTIMCO.14.CR,10,8081.12288860455,Other,2019
Area_He,10,7940.64167036774,Other,2019
Average_Temp,10,7651.38590761721,Other,2019
Max_Temp,10,7651.38590761721,Other,2019
Min_Temp,10,7651.38590761721,Other,2019
Average_Hum,10,7651.38590761721,Other,2019
Average_Evapotranspiration,10,7651.38590761721,Other,2019
Accumulated_degree_Days,10,7651.38590761721,Other,2019
B1_mean,10,8294.22021787352,Remote Sensing,2019
B2_mean,10,7968.8739341776,Remote Sensing,2019
B3_mean,10,7768.39115149956,Remote Sensing,2019
B4_mean,10,8273.63174527322,Remote Sensing,2019
B5_mean,10,7902.57273993798,Remote Sensing,2019
B6_mean,10,7959.70459748946,Remote Sensing,2019
B7_mean,10,7730.52574073325,Remote Sensing,2019
B8_mean,10,8157.35981911055,Remote Sensing,2019
B8A_mean,10,7873.81212158554,Remote Sensing,2019
B9_mean,10,8072.95484411645,Remote Sensing,2019
B10_mean,10,7942.37251997575,Remote Sensing,2019
B11_mean,10,7878.66870540676,Remote Sensing,2019
B12_mean,10,7761.25676176869,Remote Sensing,2019
EVI,10,8102.14486381641,Remote Sensing,2019
GNDVI,10,7924.13854012006,Remote Sensing,2019
NDVI,10,8168.1952924023,Remote Sensing,2019
