variable,permutation,dropout_loss,label,Year
FieldTHOMPSON.00,6,10625.0201336278,Other,2019
FieldTHOMPSON.07,6,10625.0201336278,Other,2019
FieldTHOMPSON.08,6,10625.0201336278,Other,2019
FieldTHOMPSON.96,6,10625.0201336278,Other,2019
FieldTIMCO.14.CR,6,10625.0201336278,Other,2019
Year,6,10625.0201336278,Other,2019
Area_He,6,10625.0201336278,Other,2019
Kg_He,6,10625.0201336278,Other,2019
Average_Temp,6,10625.0201336278,Other,2019
Max_Temp,6,10625.0201336278,Other,2019
Min_Temp,6,10625.0201336278,Other,2019
Average_Hum,6,10625.0201336278,Other,2019
Average_Evapotranspiration,6,10625.0201336278,Other,2019
Accumulated_degree_Days,6,10625.0201336278,Other,2019
B1_mean,6,10625.0201336278,Remote Sensing,2019
B2_mean,6,10625.0201336278,Remote Sensing,2019
B3_mean,6,10625.0201336278,Remote Sensing,2019
B4_mean,6,10625.0201336278,Remote Sensing,2019
B5_mean,6,10625.0201336278,Remote Sensing,2019
B6_mean,6,10625.0201336278,Remote Sensing,2019
B7_mean,6,10625.0201336278,Remote Sensing,2019
B8_mean,6,10625.0201336278,Remote Sensing,2019
B8A_mean,6,10625.0201336278,Remote Sensing,2019
B9_mean,6,10625.0201336278,Remote Sensing,2019
B10_mean,6,10625.0201336278,Remote Sensing,2019
B11_mean,6,10625.0201336278,Remote Sensing,2019
B12_mean,6,10625.0201336278,Remote Sensing,2019
EVI,6,10625.0201336278,Remote Sensing,2019
GNDVI,6,10625.0201336278,Remote Sensing,2019
NDVI,6,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,7,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,7,10625.0201336278,Other,2019
VarietySABLE,7,10625.0201336278,Other,2019
VarietyTHOMPSON,7,10625.0201336278,Other,2019
VarietyTIMCO,7,10625.0201336278,Other,2019
FieldCRIMSON..99.00,7,10625.0201336278,Other,2019
FieldCRIMSON.04,7,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,7,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,7,10625.0201336278,Other,2019
FieldSABLE.14,7,10625.0201336278,Other,2019
FieldSABLE.16,7,10625.0201336278,Other,2019
FieldTHOMPSON.00,7,10625.0201336278,Other,2019
FieldTHOMPSON.07,7,10625.0201336278,Other,2019
FieldTHOMPSON.08,7,10625.0201336278,Other,2019
FieldTHOMPSON.96,7,10625.0201336278,Other,2019
FieldTIMCO.14.CR,7,10625.0201336278,Other,2019
Year,7,10625.0201336278,Other,2019
Area_He,7,10625.0201336278,Other,2019
Kg_He,7,10625.0201336278,Other,2019
Average_Temp,7,10625.0201336278,Other,2019
Max_Temp,7,10625.0201336278,Other,2019
Min_Temp,7,10625.0201336278,Other,2019
Average_Hum,7,10625.0201336278,Other,2019
Average_Evapotranspiration,7,10625.0201336278,Other,2019
Accumulated_degree_Days,7,10625.0201336278,Other,2019
B1_mean,7,10625.0201336278,Remote Sensing,2019
B2_mean,7,10625.0201336278,Remote Sensing,2019
B3_mean,7,10625.0201336278,Remote Sensing,2019
B4_mean,7,10625.0201336278,Remote Sensing,2019
B5_mean,7,10625.0201336278,Remote Sensing,2019
B6_mean,7,10625.0201336278,Remote Sensing,2019
B7_mean,7,10625.0201336278,Remote Sensing,2019
B8_mean,7,10625.0201336278,Remote Sensing,2019
B8A_mean,7,10625.0201336278,Remote Sensing,2019
B9_mean,7,10625.0201336278,Remote Sensing,2019
B10_mean,7,10625.0201336278,Remote Sensing,2019
B11_mean,7,10625.0201336278,Remote Sensing,2019
B12_mean,7,10625.0201336278,Remote Sensing,2019
EVI,7,10625.0201336278,Remote Sensing,2019
GNDVI,7,10625.0201336278,Remote Sensing,2019
NDVI,7,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,8,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,8,10625.0201336278,Other,2019
VarietySABLE,8,10625.0201336278,Other,2019
VarietyTHOMPSON,8,10625.0201336278,Other,2019
VarietyTIMCO,8,10625.0201336278,Other,2019
FieldCRIMSON..99.00,8,10625.0201336278,Other,2019
FieldCRIMSON.04,8,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,8,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,8,10625.0201336278,Other,2019
FieldSABLE.14,8,10625.0201336278,Other,2019
FieldSABLE.16,8,10625.0201336278,Other,2019
FieldTHOMPSON.00,8,10625.0201336278,Other,2019
FieldTHOMPSON.07,8,10625.0201336278,Other,2019
FieldTHOMPSON.08,8,10625.0201336278,Other,2019
FieldTHOMPSON.96,8,10625.0201336278,Other,2019
FieldTIMCO.14.CR,8,10625.0201336278,Other,2019
Year,8,10625.0201336278,Other,2019
Area_He,8,10625.0201336278,Other,2019
Kg_He,8,10625.0201336278,Other,2019
Average_Temp,8,10625.0201336278,Other,2019
Max_Temp,8,10625.0201336278,Other,2019
Min_Temp,8,10625.0201336278,Other,2019
Average_Hum,8,10625.0201336278,Other,2019
Average_Evapotranspiration,8,10625.0201336278,Other,2019
Accumulated_degree_Days,8,10625.0201336278,Other,2019
B1_mean,8,10625.0201336278,Remote Sensing,2019
B2_mean,8,10625.0201336278,Remote Sensing,2019
B3_mean,8,10625.0201336278,Remote Sensing,2019
B4_mean,8,10625.0201336278,Remote Sensing,2019
B5_mean,8,10625.0201336278,Remote Sensing,2019
B6_mean,8,10625.0201336278,Remote Sensing,2019
B7_mean,8,10625.0201336278,Remote Sensing,2019
B8_mean,8,10625.0201336278,Remote Sensing,2019
B8A_mean,8,10625.0201336278,Remote Sensing,2019
B9_mean,8,10625.0201336278,Remote Sensing,2019
B10_mean,8,10625.0201336278,Remote Sensing,2019
B11_mean,8,10625.0201336278,Remote Sensing,2019
B12_mean,8,10625.0201336278,Remote Sensing,2019
EVI,8,10625.0201336278,Remote Sensing,2019
GNDVI,8,10625.0201336278,Remote Sensing,2019
NDVI,8,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,9,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,9,10625.0201336278,Other,2019
VarietySABLE,9,10625.0201336278,Other,2019
VarietyTHOMPSON,9,10625.0201336278,Other,2019
VarietyTIMCO,9,10625.0201336278,Other,2019
FieldCRIMSON..99.00,9,10625.0201336278,Other,2019
FieldCRIMSON.04,9,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,9,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,9,10625.0201336278,Other,2019
FieldSABLE.14,9,10625.0201336278,Other,2019
FieldSABLE.16,9,10625.0201336278,Other,2019
FieldTHOMPSON.00,9,10625.0201336278,Other,2019
FieldTHOMPSON.07,9,10625.0201336278,Other,2019
FieldTHOMPSON.08,9,10625.0201336278,Other,2019
FieldTHOMPSON.96,9,10625.0201336278,Other,2019
FieldTIMCO.14.CR,9,10625.0201336278,Other,2019
Year,9,10625.0201336278,Other,2019
Area_He,9,10625.0201336278,Other,2019
Kg_He,9,10625.0201336278,Other,2019
Average_Temp,9,10625.0201336278,Other,2019
Max_Temp,9,10625.0201336278,Other,2019
Min_Temp,9,10625.0201336278,Other,2019
Average_Hum,9,10625.0201336278,Other,2019
Average_Evapotranspiration,9,10625.0201336278,Other,2019
Accumulated_degree_Days,9,10625.0201336278,Other,2019
B1_mean,9,10625.0201336278,Remote Sensing,2019
B2_mean,9,10625.0201336278,Remote Sensing,2019
B3_mean,9,10625.0201336278,Remote Sensing,2019
B4_mean,9,10625.0201336278,Remote Sensing,2019
B5_mean,9,10625.0201336278,Remote Sensing,2019
B6_mean,9,10625.0201336278,Remote Sensing,2019
B7_mean,9,10625.0201336278,Remote Sensing,2019
B8_mean,9,10625.0201336278,Remote Sensing,2019
B8A_mean,9,10625.0201336278,Remote Sensing,2019
B9_mean,9,10625.0201336278,Remote Sensing,2019
B10_mean,9,10625.0201336278,Remote Sensing,2019
B11_mean,9,10625.0201336278,Remote Sensing,2019
B12_mean,9,10625.0201336278,Remote Sensing,2019
EVI,9,10625.0201336278,Remote Sensing,2019
GNDVI,9,10625.0201336278,Remote Sensing,2019
NDVI,9,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,10,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,10,10625.0201336278,Other,2019
VarietySABLE,10,10625.0201336278,Other,2019
VarietyTHOMPSON,10,10625.0201336278,Other,2019
VarietyTIMCO,10,10625.0201336278,Other,2019
FieldCRIMSON..99.00,10,10625.0201336278,Other,2019
FieldCRIMSON.04,10,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,10,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,10,10625.0201336278,Other,2019
FieldSABLE.14,10,10625.0201336278,Other,2019
FieldSABLE.16,10,10625.0201336278,Other,2019
FieldTHOMPSON.00,10,10625.0201336278,Other,2019
FieldTHOMPSON.07,10,10625.0201336278,Other,2019
FieldTHOMPSON.08,10,10625.0201336278,Other,2019
FieldTHOMPSON.96,10,10625.0201336278,Other,2019
FieldTIMCO.14.CR,10,10625.0201336278,Other,2019
Year,10,10625.0201336278,Other,2019
Area_He,10,10625.0201336278,Other,2019
Kg_He,10,10625.0201336278,Other,2019
Average_Temp,10,10625.0201336278,Other,2019
Max_Temp,10,10625.0201336278,Other,2019
Min_Temp,10,10625.0201336278,Other,2019
Average_Hum,10,10625.0201336278,Other,2019
Average_Evapotranspiration,10,10625.0201336278,Other,2019
Accumulated_degree_Days,10,10625.0201336278,Other,2019
B1_mean,10,10625.0201336278,Remote Sensing,2019
B2_mean,10,10625.0201336278,Remote Sensing,2019
B3_mean,10,10625.0201336278,Remote Sensing,2019
B4_mean,10,10625.0201336278,Remote Sensing,2019
B5_mean,10,10625.0201336278,Remote Sensing,2019
B6_mean,10,10625.0201336278,Remote Sensing,2019
B7_mean,10,10625.0201336278,Remote Sensing,2019
B8_mean,10,10625.0201336278,Remote Sensing,2019
B8A_mean,10,10625.0201336278,Remote Sensing,2019
B9_mean,10,10625.0201336278,Remote Sensing,2019
B10_mean,10,10625.0201336278,Remote Sensing,2019
B11_mean,10,10625.0201336278,Remote Sensing,2019
B12_mean,10,10625.0201336278,Remote Sensing,2019
EVI,10,10625.0201336278,Remote Sensing,2019
GNDVI,10,10625.0201336278,Remote Sensing,2019
NDVI,10,10625.0201336278,Remote Sensing,2019
